주소	입력주소	X	Y	CLSS	PNU	주소구분	표준신주소	표준구주소	우편번호
동작구 여의대방로140 미니스톱 앞(보라매역2번출구)	서울특별시 동작구 여의대방로140 미니스톱 앞(보라매역2번출구)	126.920635	37.499481	정좌표	공개용버전 미지원	새주소	미지원	미지원	07055
동작구 여의대방로140 미니스톱 앞	서울특별시 동작구 여의대방로140 미니스톱 앞	126.920635	37.499481	정좌표	공개용버전 미지원	새주소	미지원	미지원	07055
동작구 여의대방로 182옆 (강남중학교방향) 여의대방로 182옆 (강남중학교방향)	서울특별시 동작구 여의대방로 182옆 (강남중학교방향) 여의대방로 182옆 (강남중학교방향)	126.921759	37.503113	정좌표	공개용버전 미지원	새주소	미지원	미지원	06945
동작구 보라매로 101 보라매로 101	서울특별시 동작구 보라매로 101 보라매로 101	126.927855	37.498330	정좌표	공개용버전 미지원	새주소	미지원	미지원	07060
동작구 보라매로 104 보라매로 104	서울특별시 동작구 보라매로 104 보라매로 104	126.928317	37.498443	정좌표	공개용버전 미지원	새주소	미지원	미지원	07053
동작구 여의대방로24길140 여의대방로24길140	서울특별시 동작구 여의대방로24길140 여의대방로24길140	126.927834	37.498988	정좌표	공개용버전 미지원	새주소	미지원	미지원	07056
동작구 범한택시 정류장(ID : 20-144) 범한택시 정류장(ID : 20-144)	서울특별시 동작구 범한택시 정류장(ID : 20-144) 범한택시 정류장(ID : 20-144)	126.939496	37.512465	시군구 좌표	공개용버전 미지원	판별불가	미지원	미지원	NULL
동작구 범한택시 정류장(ID : 20-144) 범한택시 정류장(ID : 20-144)	서울특별시 동작구 범한택시 정류장(ID : 20-144) 범한택시 정류장(ID : 20-144)	126.939496	37.512465	시군구 좌표	공개용버전 미지원	판별불가	미지원	미지원	NULL
동작구 상도로 62(칸타빌레 앞) 상도로 62(칸타빌레 앞)	서울특별시 동작구 상도로 62(칸타빌레 앞) 상도로 62(칸타빌레 앞)	126.927353	37.499470	정좌표	공개용버전 미지원	새주소	미지원	미지원	07055
동작구 신대방현대아파트 정류장(ID:02-003) 신대방현대아파트 정류장(ID:02-003)	서울특별시 동작구 신대방현대아파트 정류장(ID:02-003) 신대방현대아파트 정류장(ID:02-003)	126.939496	37.512465	시군구 좌표	공개용버전 미지원	판별불가	미지원	미지원	NULL
동작구 등용로127 현대아파트정류장(ID:20-934)	서울특별시 동작구 등용로127 현대아파트정류장(ID:20-934)	126.930874	37.512666	정좌표	공개용버전 미지원	새주소	미지원	미지원	06940
관악구 남부순환로 신림역 8번 출구	서울특별시 관악구 남부순환로 신림역 8번 출구	126.937053	37.481294	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 남부순환로 신림역 6번 출구	서울특별시 관악구 남부순환로 신림역 6번 출구	126.937053	37.481294	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 남부순환로 남부순환로 1937	서울특별시 관악구 남부순환로 남부순환로 1937	126.937053	37.481294	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 남부순환로 남부순환로 1919	서울특별시 관악구 남부순환로 남부순환로 1919	126.937053	37.481294	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 남부순환로 서울대입구역 6번 출구	서울특별시 관악구 남부순환로 서울대입구역 6번 출구	126.937053	37.481294	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 남부순환로 서울대입구역 5번 출구	서울특별시 관악구 남부순환로 서울대입구역 5번 출구	126.937053	37.481294	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 관악로 관악로237	서울특별시 관악구 관악로 관악로237	126.954180	37.473382	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 남부순환로 봉천역 5번 출구	서울특별시 관악구 남부순환로 봉천역 5번 출구	126.937053	37.481294	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 관악로 봉천역 4번 출구	서울특별시 관악구 관악로 봉천역 4번 출구	126.954180	37.473382	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 관악로 서울대입구역 3번 출구	서울특별시 관악구 관악로 서울대입구역 3번 출구	126.954180	37.473382	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 남부순환로 서울대입구역 4번 출구	서울특별시 관악구 남부순환로 서울대입구역 4번 출구	126.937053	37.481294	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 관악로 서울대입구역 2번 출구	서울특별시 관악구 관악로 서울대입구역 2번 출구	126.954180	37.473382	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 남부순환로 남부순환로 1840	서울특별시 관악구 남부순환로 남부순환로 1840	126.937053	37.481294	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 남부순환로 사당역 6번 출구	서울특별시 관악구 남부순환로 사당역 6번 출구	126.937053	37.481294	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 남부순환로 낙성대역 2번 출구	서울특별시 관악구 남부순환로 낙성대역 2번 출구	126.937053	37.481294	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 남부순환로 낙성대역 1번 출구	서울특별시 관악구 남부순환로 낙성대역 1번 출구	126.937053	37.481294	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 남부순환로 낙성대역 3번 출구	서울특별시 관악구 남부순환로 낙성대역 3번 출구	126.937053	37.481294	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 과천대로 사당역 4번 출구	서울특별시 관악구 과천대로 사당역 4번 출구	126.983694	37.470423	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 남부순환로 SK 주유소 앞	서울특별시 관악구 남부순환로 SK 주유소 앞	126.937053	37.481294	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 신림로 신림역 2번 출구	서울특별시 관악구 신림로 신림역 2번 출구	126.936232	37.475466	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 신림로 신림로 158	서울특별시 관악구 신림로 신림로 158	126.936232	37.475466	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 신림로 신림로 165	서울특별시 관악구 신림로 신림로 165	126.936232	37.475466	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 호암로 산복터널	서울특별시 관악구 호암로 산복터널	126.931310	37.464627	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 남부순환로 남부순환로 1447	서울특별시 관악구 남부순환로 남부순환로 1447	126.937053	37.481294	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 호암로 태흥아파트 앞	서울특별시 관악구 호암로 태흥아파트 앞	126.930930	37.465876	정좌표	공개용버전 미지원	새주소	미지원	미지원	08848
관악구 신림로 신림로 78	서울특별시 관악구 신림로 신림로 78	126.936232	37.475466	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 신림로 산업정보학교 앞	서울특별시 관악구 신림로 산업정보학교 앞	126.936232	37.475466	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 난곡로 신림복지관 앞	서울특별시 관악구 난곡로 신림복지관 앞	126.918287	37.470113	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 신사로 신대방역 1번 출구	서울특별시 관악구 신사로 신대방역 1번 출구	126.914298	37.487232	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 신사로 신대방역 2번 출구	서울특별시 관악구 신사로 신대방역 2번 출구	126.914298	37.487232	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 난곡로 주민센터 앞	서울특별시 관악구 난곡로 주민센터 앞	126.918287	37.470113	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 난곡로 난곡로 264	서울특별시 관악구 난곡로 난곡로 264	126.918287	37.470113	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 시흥대로 시흥대로 576	서울특별시 관악구 시흥대로 시흥대로 576	126.901312	37.482129	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 남부순환로 남부순환로 1383	서울특별시 관악구 남부순환로 남부순환로 1383	126.937053	37.481294	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 남부순환로 남부순환로 1634	서울특별시 관악구 남부순환로 남부순환로 1634	126.937053	37.481294	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 신림로 신림로59길 14	서울특별시 관악구 신림로 신림로59길 14	126.936232	37.475466	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 신림로 신림로59길 14	서울특별시 관악구 신림로 신림로59길 14	126.936232	37.475466	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 관악로 서울대입구역 3번 출구	서울특별시 관악구 관악로 서울대입구역 3번 출구	126.954180	37.473382	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 관악로 서울대입구역 3번 출구	서울특별시 관악구 관악로 서울대입구역 3번 출구	126.954180	37.473382	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 남부순환로 남부순환로 1900	서울특별시 관악구 남부순환로 남부순환로 1900	126.937053	37.481294	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 남부순환로 남부순환로 1599-3	서울특별시 관악구 남부순환로 남부순환로 1599-3	126.937053	37.481294	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 남부순환로 신림로 355-1	서울특별시 관악구 남부순환로 신림로 355-1	126.937053	37.481294	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 남부순환로 남부순환로 1841-1	서울특별시 관악구 남부순환로 남부순환로 1841-1	126.937053	37.481294	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 남부순환로 남부순환로 1605	서울특별시 관악구 남부순환로 남부순환로 1605	126.937053	37.481294	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 남부순환로 남부순화로 1587	서울특별시 관악구 남부순환로 남부순화로 1587	126.937053	37.481294	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 남부순환로 낙성대역 1번 출구	서울특별시 관악구 남부순환로 낙성대역 1번 출구	126.937053	37.481294	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 남부순환로 남부순환로 1785	서울특별시 관악구 남부순환로 남부순환로 1785	126.937053	37.481294	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 신림로 르네상스 앞	서울특별시 관악구 신림로 르네상스 앞	126.936232	37.475466	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 신림로 르네상스 앞	서울특별시 관악구 신림로 르네상스 앞	126.936232	37.475466	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 호암로 구민제2운동장	서울특별시 관악구 호암로 구민제2운동장	126.931310	37.464627	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 남부순환로 남부순환로 1417	서울특별시 관악구 남부순환로 남부순환로 1417	126.937053	37.481294	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 남부순환로 남부순환로 1945	서울특별시 관악구 남부순환로 남부순환로 1945	126.937053	37.481294	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 관악로 청룡동 배할머니집 앞	서울특별시 관악구 관악로 청룡동 배할머니집 앞	126.954180	37.473382	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 관악로 관악로 258	서울특별시 관악구 관악로 관악로 258	126.954180	37.473382	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 남부순환로 남부순환로 1474	서울특별시 관악구 남부순환로 남부순환로 1474	126.937053	37.481294	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 난곡로 난곡로57길 4-5	서울특별시 관악구 난곡로 난곡로57길 4-5	126.918287	37.470113	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 관악로 건영아파트 앞	서울특별시 관악구 관악로 건영아파트 앞	126.951957	37.477129	정좌표	공개용버전 미지원	새주소	미지원	미지원	08833
관악구 관악로 건영아파트 앞	서울특별시 관악구 관악로 건영아파트 앞	126.951957	37.477129	정좌표	공개용버전 미지원	새주소	미지원	미지원	08833
관악구 관악로 관악로 203	서울특별시 관악구 관악로 관악로 203	126.954180	37.473382	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 남부순환로 남부순환로 1587	서울특별시 관악구 남부순환로 남부순환로 1587	126.937053	37.481294	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 남부순환로 남부순환로 1841-1	서울특별시 관악구 남부순환로 남부순환로 1841-1	126.937053	37.481294	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 남부순환로 남부순환로 1766	서울특별시 관악구 남부순환로 남부순환로 1766	126.937053	37.481294	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 관악로 관악로 172	서울특별시 관악구 관악로 관악로 172	126.954180	37.473382	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 관악로 관악로 172	서울특별시 관악구 관악로 관악로 172	126.954180	37.473382	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 남부순환로 남부순환로 1830	서울특별시 관악구 남부순환로 남부순환로 1830	126.937053	37.481294	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 남부순환로 남부순환로 1830	서울특별시 관악구 남부순환로 남부순환로 1830	126.937053	37.481294	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 관악로 관악로 186	서울특별시 관악구 관악로 관악로 186	126.954180	37.473382	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 남부순환로 남부순환로 1827	서울특별시 관악구 남부순환로 남부순환로 1827	126.937053	37.481294	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 남부순환로 남부순환로 1827	서울특별시 관악구 남부순환로 남부순환로 1827	126.937053	37.481294	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 관악로 관악로 185	서울특별시 관악구 관악로 관악로 185	126.954180	37.473382	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 관악로 관악로 185	서울특별시 관악구 관악로 관악로 185	126.954180	37.473382	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 남부순환로 남부순환로 1814	서울특별시 관악구 남부순환로 남부순환로 1814	126.937053	37.481294	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 남부순환로 남부순환로 1814	서울특별시 관악구 남부순환로 남부순환로 1814	126.937053	37.481294	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 관악로 관악로 173	서울특별시 관악구 관악로 관악로 173	126.954180	37.473382	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 관악로 관악로 173	서울특별시 관악구 관악로 관악로 173	126.954180	37.473382	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 신림로 신림로 312	서울특별시 관악구 신림로 신림로 312	126.936232	37.475466	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 신림로 신림로 328	서울특별시 관악구 신림로 신림로 328	126.936232	37.475466	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 남부순환로 남부순환로 1618	서울특별시 관악구 남부순환로 남부순환로 1618	126.937053	37.481294	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 남부순환로 남부순환로 1619	서울특별시 관악구 남부순환로 남부순환로 1619	126.937053	37.481294	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 남부순환로 남부순환로 1615	서울특별시 관악구 남부순환로 남부순환로 1615	126.937053	37.481294	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 신림로 신림로 360	서울특별시 관악구 신림로 신림로 360	126.936232	37.475466	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 신림로 신림로 355-1	서울특별시 관악구 신림로 신림로 355-1	126.936232	37.475466	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 남부순환로 남부순환로 1607	서울특별시 관악구 남부순환로 남부순환로 1607	126.937053	37.481294	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 남부순환로 남부순환로 1603	서울특별시 관악구 남부순환로 남부순환로 1603	126.937053	37.481294	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 남부순환로 남부순환로 1587	서울특별시 관악구 남부순환로 남부순환로 1587	126.937053	37.481294	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 남부순환로 남부순환로 1598	서울특별시 관악구 남부순환로 남부순환로 1598	126.937053	37.481294	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 남부순환로 남부순환로 1604	서울특별시 관악구 남부순환로 남부순환로 1604	126.937053	37.481294	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 신림로 신림로 327	서울특별시 관악구 신림로 신림로 327	126.936232	37.475466	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 신림로 신림로 315	서울특별시 관악구 신림로 신림로 315	126.936232	37.475466	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 신림로 신림로 137	서울특별시 관악구 신림로 신림로 137	126.936232	37.475466	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 신림로 신림로 111	서울특별시 관악구 신림로 신림로 111	126.936232	37.475466	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 신림로 신림로 105	서울특별시 관악구 신림로 신림로 105	126.936232	37.475466	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 신림로 신림로 97	서울특별시 관악구 신림로 신림로 97	126.936232	37.475466	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 문화의거리 신림로 373	서울특별시 관악구 문화의거리 신림로 373	126.951769	37.478452	(도로명 없음)시구군 좌표	공개용버전 미지원	구주소	미지원	미지원	NULL
관악구 문화의거리 신림로 373	서울특별시 관악구 문화의거리 신림로 373	126.951769	37.478452	(도로명 없음)시구군 좌표	공개용버전 미지원	구주소	미지원	미지원	NULL
관악구 문화의거리 신림동길 8	서울특별시 관악구 문화의거리 신림동길 8	126.951769	37.478452	(도로명 없음)시구군 좌표	공개용버전 미지원	구주소	미지원	미지원	NULL
관악구 문화의거리 신림동길 8	서울특별시 관악구 문화의거리 신림동길 8	126.951769	37.478452	(도로명 없음)시구군 좌표	공개용버전 미지원	구주소	미지원	미지원	NULL
관악구 문화의거리 신림동길 16	서울특별시 관악구 문화의거리 신림동길 16	126.951769	37.478452	(도로명 없음)시구군 좌표	공개용버전 미지원	구주소	미지원	미지원	NULL
관악구 문화의거리 신림동길 16	서울특별시 관악구 문화의거리 신림동길 16	126.951769	37.478452	(도로명 없음)시구군 좌표	공개용버전 미지원	구주소	미지원	미지원	NULL
관악구 문화의거리 신림동길 28	서울특별시 관악구 문화의거리 신림동길 28	126.951769	37.478452	(도로명 없음)시구군 좌표	공개용버전 미지원	구주소	미지원	미지원	NULL
관악구 문화의거리 신림동길 28	서울특별시 관악구 문화의거리 신림동길 28	126.951769	37.478452	(도로명 없음)시구군 좌표	공개용버전 미지원	구주소	미지원	미지원	NULL
관악구 봉천로 봉천로 279	서울특별시 관악구 봉천로 봉천로 279	126.943599	37.483803	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 봉천로 봉천로 279	서울특별시 관악구 봉천로 봉천로 279	126.943599	37.483803	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 봉천로 봉천로 212	서울특별시 관악구 봉천로 봉천로 212	126.943599	37.483803	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 봉천로 봉천로 212	서울특별시 관악구 봉천로 봉천로 212	126.943599	37.483803	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 은천로 은천로 114	서울특별시 관악구 은천로 은천로 114	126.944874	37.487157	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 은천로 은천로 114	서울특별시 관악구 은천로 은천로 114	126.944874	37.487157	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 쑥고개로 쑥고개로 83	서울특별시 관악구 쑥고개로 쑥고개로 83	126.943950	37.478950	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 쑥고개로 쑥고개로 83	서울특별시 관악구 쑥고개로 쑥고개로 83	126.943950	37.478950	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 남부순환로 남부순환로 1682	서울특별시 관악구 남부순환로 남부순환로 1682	126.937053	37.481294	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 남부순환로 남부순환로 1682	서울특별시 관악구 남부순환로 남부순환로 1682	126.937053	37.481294	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 남부순환로 남부순환로 1990	서울특별시 관악구 남부순환로 남부순환로 1990	126.937053	37.481294	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 남부순환로 남부순환로 1990	서울특별시 관악구 남부순환로 남부순환로 1990	126.937053	37.481294	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 남부순환로 남부순환로 2056	서울특별시 관악구 남부순환로 남부순환로 2056	126.937053	37.481294	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 남부순환로 남부순환로 2056	서울특별시 관악구 남부순환로 남부순환로 2056	126.937053	37.481294	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 난곡로 난곡로 247	서울특별시 관악구 난곡로 난곡로 247	126.918287	37.470113	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 난곡로 난곡로 247	서울특별시 관악구 난곡로 난곡로 247	126.918287	37.470113	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 난곡로 난곡로 225	서울특별시 관악구 난곡로 난곡로 225	126.918287	37.470113	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 난곡로 난곡로 225	서울특별시 관악구 난곡로 난곡로 225	126.918287	37.470113	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 신림로 신림로 282	서울특별시 관악구 신림로 신림로 282	126.936232	37.475466	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 신림로 신림로 282	서울특별시 관악구 신림로 신림로 282	126.936232	37.475466	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 신림로 신림로 250	서울특별시 관악구 신림로 신림로 250	126.936232	37.475466	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 신림로 신림로 250	서울특별시 관악구 신림로 신림로 250	126.936232	37.475466	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 호암로 호암로 589	서울특별시 관악구 호암로 호암로 589	126.931310	37.464627	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 호암로 호암로 589	서울특별시 관악구 호암로 호암로 589	126.931310	37.464627	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 조원로 조원로12길 25	서울특별시 관악구 조원로 조원로12길 25	126.913326	37.484844	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 조원로 조원로12길 25	서울특별시 관악구 조원로 조원로12길 25	126.913326	37.484844	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 조원로 조원로 142	서울특별시 관악구 조원로 조원로 142	126.913326	37.484844	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 조원로 조원로 142	서울특별시 관악구 조원로 조원로 142	126.913326	37.484844	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 남부순환로 남부순환로 1682	서울특별시 관악구 남부순환로 남부순환로 1682	126.937053	37.481294	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 남부순환로 남부순환로 1682	서울특별시 관악구 남부순환로 남부순환로 1682	126.937053	37.481294	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 남부순환로 남부순환로 1840	서울특별시 관악구 남부순환로 남부순환로 1840	126.937053	37.481294	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 남부순환로 남부순환로 1840	서울특별시 관악구 남부순환로 남부순환로 1840	126.937053	37.481294	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 관악로 관악로 168	서울특별시 관악구 관악로 관악로 168	126.954180	37.473382	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 관악로 관악로 168	서울특별시 관악구 관악로 관악로 168	126.954180	37.473382	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 관악로 관악로 161	서울특별시 관악구 관악로 관악로 161	126.954180	37.473382	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 관악로 관악로 161	서울특별시 관악구 관악로 관악로 161	126.954180	37.473382	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 남부순환로 남부순환로 1817	서울특별시 관악구 남부순환로 남부순환로 1817	126.937053	37.481294	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 남부순환로 남부순환로 1817	서울특별시 관악구 남부순환로 남부순환로 1817	126.937053	37.481294	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 봉천로 봉천로 482	서울특별시 관악구 봉천로 봉천로 482	126.943599	37.483803	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 봉천로 봉천로 482	서울특별시 관악구 봉천로 봉천로 482	126.943599	37.483803	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 관악로 관악로 195	서울특별시 관악구 관악로 관악로 195	126.954180	37.473382	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 관악로 관악로 195	서울특별시 관악구 관악로 관악로 195	126.954180	37.473382	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 관악로 관악로 196	서울특별시 관악구 관악로 관악로 196	126.954180	37.473382	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 관악로 관악로 196	서울특별시 관악구 관악로 관악로 196	126.954180	37.473382	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 신림로 신림로 371	서울특별시 관악구 신림로 신림로 371	126.936232	37.475466	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 신림로 신림로 371	서울특별시 관악구 신림로 신림로 371	126.936232	37.475466	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 과천대로 21028 버스정류장	서울특별시 관악구 과천대로 21028 버스정류장	126.981290	37.475962	인근좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 관악로 21373 버스정류장	서울특별시 관악구 관악로 21373 버스정류장	126.957086	37.490411	인근좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
관악구 은천로 은천로 69	서울특별시 관악구 은천로 은천로 69	126.944874	37.487157	도로중심좌표	공개용버전 미지원	새주소	미지원	미지원	NULL
